,channel,subs,title,views,date,like,hate,review,urls,hashtag1,hashtag2,hashtag3
624,The World of Erina에리나, 42.4,에리나가 웨딩 드레스?!　韓国の超豪華な前撮りを見せちゃいます！日本語字幕あり！ [ Erina wearing a wedding dress ????? ], 94903,2020. 2. 3, 2960, 30,558,https://www.youtube.com/watch?v=wniBdhN3AuI,,,
625,The World of Erina에리나, 42.4,각 나라 미녀의 기준??전문가의 대답은?What are the standards of beauty in each country?国別美女の基準を調査してみた件(日本語字幕はCCクリック）, 178745,2019. 6. 12, 3626, 89,560,https://www.youtube.com/watch?v=tZgU0jE0qps,,,
626,The World of Erina에리나, 42.4,대만 편의점 음식 먹방 [Trying out Taiwanese Convenience store food!] 台湾のコンビニご飯を食べてみた, 110575,2019. 4. 26, 3016, 47,227,https://www.youtube.com/watch?v=6D8uCyXzVVE,,,
627,The World of Erina에리나, 42.4,EXID 혜린 (먹방 유튜버 데뷔각?!) - 합정 일식로드 EXID HYELIN V-LOG, 100330,최초 공개: 2019. 4. 21, 3998, 53,284,https://www.youtube.com/watch?v=RTzJhGZ3G9U,,,
628,The World of Erina에리나, 42.4,에리나의 대만 편의점 세븐일레븐 소개[ Looking at a Taiwanese Seven Eleven]台湾のコンビニは最高だった！（日本語字幕はCCにあり）, 54574,2019. 4. 10, 1365, 19,114,https://www.youtube.com/watch?v=VH-DrKKQD84,,,
629,The World of Erina에리나, 42.4,에리나 [ 수족관 안에서 숙박!? ] 대만 여행 ! 해양 수족관 vlog, 59360,2019. 4. 9, 2057, 16,146,https://www.youtube.com/watch?v=sdW-SMacoKU,,,
630,The World of Erina에리나, 42.4,일본 불량 식품 먹방 1탄with 데이브.브아이 [Vintage Japanese Snacks 1] 日本の駄菓子を食べたアメリカ人と中国人の反応は？① 日本語字幕㏄あり[Dagashi], 113702,2019. 2. 26, 4350, 20,266,https://www.youtube.com/watch?v=V1x0uFpeClM,,,
631,The World of Erina에리나, 42.4,에리나 Vlog[추천!!속눈썹 펌 편 ] Erina's Vlog-An Eyelash Perm, 26289,2019. 2. 18, 771, 11,105,https://www.youtube.com/watch?v=CeB_hKIVvug,,,
632,The World of Erina에리나, 42.4,에리나[BOF 연예인 인터뷰했어요]人気k-popアイドルにインタビューしてきました [ seven teen a.c.e the boyz exid (g)i-dle g-friend ], 25933,2019. 1. 26, 1001, 9,138,https://www.youtube.com/watch?v=KuYc9c2uv1c,,,
633,The World of Erina에리나, 42.4,어서와 홋카이도 [ おいでよ北海道 ], 26662,2019. 1. 25, 817, 14,129,https://www.youtube.com/watch?v=fcMEtu--UeI,,,
634,The World of Erina에리나, 42.4,에리나 브이로그 [일본친구랑 롯데 백화점에서 스니커즈 쇼핑 ]Sneakers shopping in Lotte Department store [VLOG] ENG CC, 26287,2018. 12. 29, 714, 8,147,https://www.youtube.com/watch?v=dwegb8Ud1iE,,,
635,The World of Erina에리나, 42.4,에리나 의 첫 ASMR!제가 좋아하는 소리들 ![Erina First ASMR!!]韓国で流行！！音フェチの方のための動画 ]日本語字幕はCC, 72165,2018. 12. 28, 2951, 47,433,https://www.youtube.com/watch?v=l91J17GXaxA,,,
636,The World of Erina에리나, 42.4,日本人が行くソウルグルメ旅 [일본인이 가는 서울 맛집투어], 37191,2018. 12. 21, 1041, 15,157,https://www.youtube.com/watch?v=G0LbxE93PJU,,,
657,최혜성, 42.1,부산에서 잊지 못 할 경험 하고 왔습니다., 52095,2020. 8. 4, 1430, 23,338,https://www.youtube.com/watch?v=xtOuRe6iTWs,최혜성 ,김승배 ,요트홀릭
